Generation	Size	Frequency	Count
130.871567	10	0.009756	4
130.871567	1025	1.000000	150
130.871567	340	0.331707	57
130.871567	685	0.668293	15
130.871567	79	0.077073	44
130.871567	606	0.591219	34
130.871567	277	0.270244	1
130.871567	63	0.061463	11
130.871567	90	0.087805	18
130.871567	187	0.182439	19
130.871567	411	0.400976	6
130.871567	195	0.190244	8
130.871567	344	0.335610	6
130.871567	67	0.065366	8
130.871567	307	0.299512	7
130.871567	29	0.028293	9
130.871567	41	0.040000	3
130.871567	49	0.047805	11
130.871567	26	0.025366	3
130.871567	37	0.036098	1
130.871567	31	0.030244	3
130.871567	38	0.037073	1
130.871567	61	0.059512	2
130.871567	122	0.119024	1
130.871567	11	0.010732	14
130.871567	174	0.169756	2
130.871567	138	0.134634	4
130.871567	97	0.094634	1
130.871567	161	0.157073	1
130.871567	48	0.046829	5
130.871567	91	0.088780	3
130.871567	65	0.063415	1
130.871567	14	0.013659	8
130.871567	22	0.021463	1
130.871567	33	0.032195	1
130.871567	23	0.022439	2
130.871567	20	0.019512	3
130.871567	15	0.014634	3
130.871567	18	0.017561	5
130.871567	21	0.020488	6
130.871567	28	0.027317	4
130.871567	59	0.057561	6
130.871567	19	0.018537	3
130.871567	35	0.034146	4
130.871567	16	0.015610	4
130.871567	30	0.029268	1
130.871567	62	0.060488	3
130.871567	12	0.011707	7
130.871567	73	0.071220	1
130.871567	45	0.043902	1
130.871567	32	0.031220	2
130.871567	13	0.012683	2
140.871918	1	0.000976	88
140.871918	2	0.001951	43
140.871918	3	0.002927	14
140.871918	4	0.003902	23
140.871918	5	0.004878	37
140.871918	6	0.005854	11
140.871918	7	0.006829	6
140.871918	8	0.007805	12
140.871918	9	0.008780	8
140.871918	10	0.009756	4
140.871918	1025	1.000000	150
140.871918	272	0.265366	58
140.871918	753	0.734634	61
140.871918	98	0.095610	36
140.871918	174	0.169756	29
140.871918	605	0.590244	7
140.871918	148	0.144390	17
140.871918	94	0.091707	7
